county,propertyType,bedrooms,bathrooms,squareFootage,lotSize,yearBuilt,price
Salt Lake,Single Family,4.0,1.0,2016.0,7841.0,1954.0,699000.0
Utah,Condo,3.0,2.0,1272.0,1307.0,2020.0,335000.0
Salt Lake,Single Family,6.0,2.0,3750.0,7841.0,2003.0,619900.0
Utah,Single Family,5.0,2.5,2573.0,436.0,2002.0,538000.0
Utah,Single Family,6.0,3.5,4272.0,8276.0,2006.0,549900.0
Salt Lake,Single Family,3.0,2.5,2865.0,7841.0,2016.0,550000.0
Iron,Townhouse,3.0,2.5,2187.0,871.0,2024.0,357990.0
Washington,Single Family,3.0,2.5,2791.0,11761.0,2020.0,850000.0
Salt Lake,Single Family,4.0,1.0,1950.0,10019.0,1953.0,490000.0
Washington,Single Family,4.0,2.0,1709.0,6534.0,2024.0,489990.0
Davis,Single Family,6.0,3.5,3920.0,10890.0,2021.0,895000.0
Salt Lake,Single Family,4.0,2.0,2395.0,10019.0,1995.0,575000.0
Salt Lake,Single Family,3.0,1.0,2609.0,9148.0,1954.0,700000.0
Washington,Single Family,3.0,2.5,2024.0,6970.0,2024.0,549990.0
Davis,Single Family,4.0,1.0,1724.0,8276.0,1991.0,449900.0
Washington,Townhouse,3.0,2.5,1555.0,1307.0,2023.0,399990.0
Salt Lake,Townhouse,3.0,2.5,1265.0,436.0,2002.0,360000.0
Grand,Single Family,3.0,2.0,1658.0,16117.0,2017.0,830000.0
Davis,Single Family,5.0,3.5,3530.0,11761.0,2012.0,679000.0
Salt Lake,Single Family,5.0,2.5,4403.0,12197.0,2024.0,1064500.0
Salt Lake,Single Family,4.0,2.0,5156.0,11326.0,1991.0,950000.0
Davis,Single Family,5.0,1.0,2850.0,24829.0,1978.0,620000.0
Davis,Single Family,4.0,3.0,2297.0,9583.0,1980.0,400000.0
Wasatch,Townhouse,3.0,3.5,1946.0,436.0,2023.0,1350000.0
Iron,Condo,1.0,1.0,375.0,nan,1984.0,200000.0
Grand,Single Family,3.0,1.0,1512.0,7405.0,1969.0,569000.0
Utah,Single Family,3.0,2.0,2587.0,7405.0,2024.0,489900.0
Wasatch,Condo,2.0,2.0,1059.0,nan,2005.0,449000.0
Iron,Single Family,4.0,4.0,4484.0,15246.0,1997.0,2490000.0
Salt Lake,Single Family,5.0,4.5,5736.0,12632.0,2014.0,1950000.0
Washington,Townhouse,2.0,2.0,1070.0,nan,2023.0,497000.0
Millard,Single Family,3.0,1.5,1786.0,13939.0,1925.0,304000.0
Washington,Single Family,4.0,3.5,2685.0,10454.0,2023.0,835500.0
Tooele,Single Family,3.0,2.0,1500.0,95396.0,2019.0,499900.0
Salt Lake,Single Family,4.0,1.0,1976.0,6970.0,1958.0,432000.0
Utah,Single Family,5.0,1.5,4615.0,9148.0,2024.0,890000.0
Washington,Single Family,4.0,3.5,2957.0,7841.0,2019.0,1049000.0
Grand,Single Family,1.0,1.5,1275.0,209959.0,1996.0,500000.0
Carbon,Single Family,2.0,2.0,1330.0,5663.0,1924.0,170000.0
Utah,Single Family,6.0,2.0,2708.0,9583.0,1976.0,559900.0
Washington,Single Family,4.0,2.5,3093.0,15246.0,2023.0,1449000.0
Iron,Townhouse,4.0,3.5,2408.0,1307.0,2020.0,779000.0
Washington,Single Family,4.0,3.0,2378.0,9148.0,2024.0,810037.0
Uintah,Single Family,4.0,2.5,3044.0,10454.0,2013.0,430000.0
Washington,Single Family,3.0,2.0,1658.0,8276.0,1992.0,439000.0
Washington,Single Family,3.0,3.0,2637.0,5227.0,2006.0,1150000.0
Washington,Single Family,4.0,3.0,2322.0,13068.0,1992.0,699000.0
Washington,Condo,2.0,2.0,1070.0,nan,2023.0,482000.0
Utah,Single Family,3.0,2.0,3711.0,9148.0,2024.0,549990.0
Washington,Single Family,3.0,2.0,1482.0,9148.0,2003.0,505000.0
Wasatch,Condo,2.0,1.0,1028.0,871.0,2002.0,750000.0
Iron,Townhouse,3.0,2.5,1500.0,871.0,2024.0,284900.0
Washington,Townhouse,3.0,2.5,1736.0,1307.0,2023.0,365900.0
Sevier,Single Family,6.0,1.0,2870.0,17860.0,1900.0,399900.0
Utah,Single Family,4.0,2.5,3792.0,10019.0,2023.0,797700.0
Salt Lake,Single Family,4.0,3.0,2302.0,10019.0,1996.0,510000.0
Summit,Single Family,7.0,7.0,7712.0,69260.0,2024.0,8875000.0
Iron,Single Family,5.0,3.0,2352.0,10890.0,1980.0,525000.0
Wasatch,Townhouse,5.0,4.0,3015.0,5227.0,2023.0,3455000.0
Washington,Single Family,5.0,4.0,3074.0,10019.0,2019.0,925000.0
Washington,Condo,2.0,2.0,1070.0,nan,2024.0,480000.0
Washington,Condo,3.0,3.0,1232.0,nan,2024.0,565000.0
Weber,Single Family,2.0,1.0,1278.0,4792.0,1990.0,385000.0
Washington,Single Family,5.0,4.0,3910.0,13068.0,2017.0,935000.0
Washington,Single Family,3.0,1.5,1918.0,27443.0,1985.0,575000.0
Salt Lake,Single Family,5.0,3.0,2894.0,13504.0,2006.0,639900.0
Washington,Townhouse,4.0,2.5,1860.0,nan,1974.0,374900.0
Utah,Single Family,4.0,3.5,2903.0,7405.0,2023.0,684990.0
Utah,Single Family,4.0,2.5,3131.0,8276.0,2017.0,550000.0
Salt Lake,Single Family,6.0,3.0,4310.0,21344.0,1994.0,1050000.0
Weber,Single Family,3.0,1.0,1225.0,8276.0,1995.0,397900.0
Utah,Single Family,3.0,2.0,3450.0,6534.0,2016.0,635000.0
Salt Lake,Single Family,3.0,2.0,2972.0,6970.0,2003.0,580000.0
Cache,Single Family,4.0,2.5,2487.0,16117.0,2024.0,574900.0
San Juan,Single Family,2.0,1.0,942.0,6970.0,1939.0,200000.0
Weber,Townhouse,3.0,2.0,1654.0,1307.0,2005.0,359900.0
Washington,Townhouse,3.0,2.0,1557.0,2614.0,2024.0,448900.0
Washington,Single Family,4.0,1.0,3921.0,4792.0,2005.0,1125000.0
Summit,Townhouse,3.0,3.5,2910.0,1307.0,1994.0,4750000.0
Summit,Townhouse,3.0,3.5,2910.0,1307.0,1994.0,4750000.0
Salt Lake,Single Family,4.0,1.0,2646.0,8276.0,1964.0,649900.0
Washington,Single Family,6.0,5.5,6163.0,107158.0,2004.0,2500000.0
Washington,Condo,2.0,2.0,985.0,nan,2023.0,480000.0
Washington,Single Family,4.0,3.5,2685.0,11326.0,2024.0,912781.0
Washington,Townhouse,3.0,2.5,1362.0,871.0,2022.0,299900.0
Beaver,Single Family,3.0,1.0,1196.0,10890.0,1916.0,215000.0
Utah,Single Family,5.0,1.0,2700.0,6098.0,1943.0,409900.0
Davis,Single Family,6.0,3.0,3638.0,8276.0,2004.0,715700.0
Tooele,Single Family,5.0,2.0,1883.0,8276.0,1977.0,402000.0
Salt Lake,Single Family,7.0,3.0,3281.0,8276.0,2021.0,768000.0
Washington,Single Family,4.0,3.0,2834.0,8712.0,2013.0,695000.0
Salt Lake,Single Family,5.0,3.0,3997.0,12197.0,2024.0,859950.0
Wayne,Single Family,4.0,1.5,2124.0,67082.0,1939.0,385000.0
Salt Lake,Single Family,6.0,3.5,3923.0,7405.0,2010.0,768000.0
Weber,Townhouse,3.0,2.0,1597.0,1307.0,2024.0,394990.0
Iron,Single Family,3.0,2.0,1183.0,32234.0,1946.0,389900.0
Washington,Single Family,3.0,2.0,1643.0,6534.0,2012.0,489900.0
Washington,Single Family,4.0,3.5,2601.0,9583.0,2021.0,998900.0
Washington,Single Family,3.0,2.0,1717.0,3049.0,2000.0,439900.0
Salt Lake,Single Family,3.0,1.5,1320.0,5227.0,1983.0,364900.0
Cache,Single Family,3.0,2.5,2347.0,9583.0,2021.0,539900.0
Salt Lake,Townhouse,3.0,2.5,2195.0,5227.0,2001.0,779000.0
Cache,Single Family,5.0,1.5,2772.0,16553.0,1966.0,349900.0
Cache,Single Family,4.0,2.0,2164.0,12197.0,2000.0,414900.0
Kane,Townhouse,3.0,2.5,1476.0,1307.0,2006.0,330000.0
Salt Lake,Single Family,5.0,2.0,2346.0,10019.0,1992.0,519900.0
Salt Lake,Single Family,3.0,2.5,2676.0,4792.0,2024.0,639578.0
Salt Lake,Single Family,3.0,2.5,3123.0,4792.0,2024.0,636060.0
Salt Lake,Single Family,4.0,2.5,2604.0,6970.0,2017.0,649000.0
Salt Lake,Townhouse,3.0,3.5,2031.0,1742.0,2015.0,499900.0
Washington,Single Family,3.0,3.5,2921.0,14810.0,2006.0,889000.0
Summit,Condo,2.0,2.0,1153.0,436.0,1997.0,599900.0
Utah,Townhouse,4.0,3.5,2652.0,1307.0,2015.0,539900.0
Utah,Townhouse,3.0,2.0,1288.0,7405.0,1998.0,409900.0
Cache,Townhouse,4.0,3.5,2366.0,871.0,2023.0,419900.0
Salt Lake,Single Family,5.0,3.0,2828.0,5227.0,2022.0,749900.0
Utah,Townhouse,3.0,2.0,1399.0,1307.0,2024.0,424990.0
Utah,Single Family,3.0,1.0,1600.0,11326.0,1950.0,455000.0
Davis,Single Family,5.0,2.5,1616.0,7841.0,2001.0,499800.0
Washington,Single Family,3.0,2.0,1497.0,7841.0,2003.0,460000.0
Summit,Condo,2.0,3.0,1293.0,nan,1980.0,1200000.0
Summit,Condo,2.0,3.0,1293.0,nan,1980.0,1200000.0
Salt Lake,Single Family,5.0,2.0,2500.0,20909.0,1954.0,665000.0
Box Elder,Townhouse,2.0,1.5,1008.0,436.0,2020.0,235000.0
Utah,Townhouse,3.0,2.5,2122.0,1307.0,2018.0,485000.0
Salt Lake,Single Family,6.0,1.0,2474.0,10019.0,1979.0,695000.0
Weber,Single Family,5.0,3.0,2160.0,6534.0,1925.0,450000.0
Salt Lake,Townhouse,3.0,2.5,2332.0,1742.0,2024.0,599400.0
Washington,Townhouse,3.0,2.0,1315.0,871.0,2024.0,354990.0
Salt Lake,Condo,2.0,2.0,1068.0,436.0,1997.0,334900.0
Washington,Single Family,3.0,2.5,1339.0,4356.0,2005.0,399000.0
Washington,Single Family,3.0,2.5,1339.0,4356.0,2005.0,399000.0
Salt Lake,Condo,3.0,1.5,1206.0,436.0,2000.0,415000.0
Salt Lake,Townhouse,4.0,2.5,2247.0,1307.0,2024.0,454990.0
Tooele,Townhouse,3.0,2.0,2916.0,2178.0,2018.0,440000.0
Salt Lake,Townhouse,3.0,2.5,2099.0,871.0,2020.0,440000.0
Washington,Townhouse,3.0,2.5,1570.0,1307.0,2024.0,354900.0
Utah,Condo,3.0,2.0,1230.0,1307.0,2012.0,284000.0
Washington,Single Family,4.0,3.5,3887.0,9148.0,1991.0,775000.0
Salt Lake,Townhouse,3.0,3.5,2569.0,2614.0,2020.0,699000.0
Salt Lake,Townhouse,2.0,2.5,1360.0,871.0,2009.0,386000.0
Salt Lake,Single Family,6.0,3.5,4081.0,8276.0,2018.0,850000.0
Utah,Townhouse,2.0,2.0,1286.0,2178.0,2000.0,432000.0
Utah,Townhouse,3.0,2.5,2321.0,1307.0,2024.0,472900.0
Utah,Condo,3.0,1.0,1060.0,436.0,1993.0,300000.0
Summit,Single Family,1.0,1.0,758.0,nan,2000.0,195000.0
Washington,Townhouse,5.0,5.0,2615.0,2178.0,2024.0,955600.0
Washington,Townhouse,3.0,2.5,1570.0,1307.0,2024.0,354900.0
Washington,Townhouse,5.0,5.0,2615.0,2178.0,2024.0,955600.0
Summit,Single Family,3.0,3.0,1819.0,1742.0,2006.0,2795000.0
Salt Lake,Condo,2.0,1.0,938.0,436.0,1989.0,299000.0
Salt Lake,Single Family,7.0,5.0,6822.0,17860.0,2020.0,2390000.0
Davis,Single Family,4.0,2.5,4096.0,8276.0,2007.0,724999.0
Summit,Condo,1.0,1.0,758.0,436.0,2000.0,195000.0
Davis,Single Family,3.0,2.5,3394.0,7841.0,2018.0,624900.0
Utah,Single Family,3.0,2.0,2468.0,9148.0,1956.0,585000.0
Salt Lake,Single Family,2.0,1.0,1554.0,4792.0,1922.0,550000.0
Summit,Condo,3.0,2.0,1055.0,436.0,1976.0,1200000.0
Summit,Townhouse,3.0,3.0,1688.0,3485.0,1994.0,995000.0
Salt Lake,Single Family,3.0,2.5,2928.0,7841.0,2000.0,620000.0
Utah,Townhouse,3.0,2.5,2187.0,871.0,2024.0,409990.0
Washington,Single Family,4.0,2.5,2267.0,6970.0,2024.0,574990.0
Utah,Single Family,5.0,2.0,3232.0,13068.0,2015.0,775000.0
Utah,Single Family,6.0,3.5,3212.0,12197.0,2001.0,695000.0
Davis,Single Family,5.0,3.5,3873.0,19166.0,2007.0,765000.0
Salt Lake,Single Family,5.0,1.0,4194.0,13504.0,1975.0,950000.0
Salt Lake,Townhouse,3.0,1.5,3105.0,2178.0,2023.0,680000.0
Utah,Townhouse,3.0,2.5,2192.0,1307.0,2021.0,455000.0
Salt Lake,Single Family,4.0,1.0,1797.0,7841.0,1985.0,579999.0
Davis,Single Family,3.0,1.0,1758.0,10454.0,1982.0,475000.0
Davis,Single Family,4.0,1.0,1688.0,5663.0,1944.0,300000.0
Davis,Single Family,3.0,1.5,1560.0,6970.0,2021.0,465000.0
Salt Lake,Single Family,4.0,2.5,3561.0,5227.0,2017.0,629900.0
Salt Lake,Condo,2.0,2.0,977.0,436.0,2001.0,300000.0
Salt Lake,Condo,2.0,2.0,1112.0,436.0,1964.0,480000.0
Salt Lake,Townhouse,3.0,2.5,2912.0,2614.0,2020.0,550000.0
Utah,Townhouse,3.0,2.5,1496.0,1307.0,2009.0,339900.0
Utah,Single Family,3.0,1.5,1235.0,9148.0,1956.0,400000.0
Salt Lake,Single Family,2.0,1.0,1208.0,6098.0,1911.0,474900.0
Salt Lake,Townhouse,3.0,2.0,1265.0,436.0,2003.0,349900.0
Salt Lake,Single Family,6.0,3.0,2652.0,9583.0,1978.0,549900.0
Salt Lake,Single Family,3.0,2.0,1450.0,10019.0,1939.0,564000.0
Davis,Single Family,4.0,1.0,3219.0,12632.0,1963.0,625000.0
Salt Lake,Single Family,4.0,2.0,1756.0,5227.0,1925.0,775000.0
Salt Lake,Single Family,4.0,1.0,1834.0,10019.0,1953.0,630000.0
Tooele,Single Family,3.0,1.0,1560.0,7841.0,1943.0,360000.0
Utah,Single Family,3.0,2.0,2975.0,8276.0,2016.0,530000.0
Salt Lake,Condo,3.0,1.5,2500.0,436.0,1975.0,675000.0
Box Elder,Townhouse,3.0,2.5,1650.0,871.0,2024.0,389900.0
Davis,Single Family,3.0,2.0,1667.0,7841.0,2023.0,555000.0
Cache,Townhouse,3.0,2.5,1378.0,1307.0,1996.0,310000.0
Utah,Single Family,3.0,1.0,1377.0,7405.0,1950.0,340000.0
Washington,Single Family,3.0,2.0,2153.0,5663.0,2000.0,525000.0
Beaver,Single Family,3.0,2.0,1495.0,19602.0,1884.0,329900.0
Utah,Townhouse,2.0,2.0,2269.0,1307.0,2023.0,427900.0
Salt Lake,Single Family,8.0,2.0,12077.0,21780.0,1999.0,2800000.0
Wasatch,Single Family,7.0,8.0,7905.0,43560.0,2023.0,2895000.0
Wasatch,Single Family,5.0,3.5,6949.0,22216.0,2023.0,3150000.0
Weber,Single Family,3.0,2.5,1555.0,3049.0,2023.0,450000.0
Grand,Condo,1.0,1.0,440.0,nan,2023.0,295000.0
Grand,Condo,1.0,1.0,430.0,nan,2023.0,285000.0
Grand,Condo,1.0,1.0,440.0,nan,2023.0,295000.0
Utah,Townhouse,3.0,2.0,2293.0,1307.0,2023.0,473900.0
Wasatch,Single Family,4.0,1.0,2242.0,12632.0,1980.0,699900.0
Weber,Single Family,7.0,5.0,9400.0,29185.0,2019.0,3175000.0
Sevier,Single Family,5.0,4.0,3823.0,15246.0,2023.0,675000.0
Davis,Single Family,3.0,2.5,3983.0,18731.0,2023.0,873160.0
Washington,Single Family,2.0,2.5,2242.0,4356.0,2004.0,519000.0
Utah,Townhouse,3.0,2.5,2293.0,1307.0,2024.0,472900.0
Davis,Single Family,4.0,2.0,3238.0,22651.0,1994.0,900000.0
Grand,Single Family,3.0,2.5,1950.0,11326.0,1994.0,519000.0
Weber,Single Family,4.0,1.0,5119.0,45302.0,2011.0,1799999.0
Duchesne,Single Family,2.0,1.0,1039.0,109336.0,2004.0,319000.0
Salt Lake,Single Family,5.0,2.5,3379.0,9148.0,2006.0,750000.0
Summit,Condo,2.0,2.5,1500.0,1307.0,1985.0,1750000.0
Summit,Condo,2.0,2.0,1275.0,436.0,1997.0,630000.0
Washington,Townhouse,3.0,2.5,1573.0,1307.0,2022.0,350000.0
Utah,Single Family,7.0,6.5,8036.0,26572.0,2020.0,3499000.0
Washington,Single Family,1.0,4.0,5392.0,14810.0,2019.0,1340000.0
Washington,Single Family,4.0,2.0,2322.0,13068.0,1992.0,699000.0
Salt Lake,Single Family,2.0,2.0,868.0,3049.0,1906.0,429000.0
Salt Lake,Single Family,6.0,3.5,5490.0,47916.0,2005.0,2199000.0
Tooele,Townhouse,2.0,2.0,1993.0,3485.0,2023.0,474900.0
Summit,Single Family,2.0,1.0,1003.0,3920.0,1912.0,3500000.0
Uintah,Single Family,4.0,2.0,2200.0,10890.0,1975.0,375000.0
Salt Lake,Single Family,4.0,2.0,1929.0,50965.0,1958.0,1200000.0
Wasatch,Single Family,4.0,2.0,4432.0,47916.0,2017.0,1900000.0
Cache,Single Family,4.0,2.5,1942.0,7841.0,2023.0,424900.0
Salt Lake,Single Family,5.0,3.0,1775.0,10454.0,1959.0,420000.0
Salt Lake,Single Family,4.0,1.5,2422.0,2614.0,2021.0,599900.0
Salt Lake,Condo,2.0,2.5,1146.0,nan,2022.0,359900.0
Davis,Single Family,4.0,1.5,1746.0,6970.0,1956.0,355000.0
Utah,Condo,2.0,2.0,1792.0,nan,2023.0,549900.0
Salt Lake,Single Family,3.0,1.0,2580.0,24829.0,1955.0,725000.0
Box Elder,Single Family,3.0,1.0,2350.0,12197.0,1959.0,399900.0
Tooele,Townhouse,3.0,2.0,1972.0,3049.0,2023.0,499900.0
Salt Lake,Single Family,4.0,3.5,2331.0,2178.0,2013.0,514900.0
Utah,Single Family,3.0,2.0,4184.0,11761.0,2023.0,544900.0
Utah,Single Family,3.0,2.5,3608.0,9148.0,2015.0,859600.0
Salt Lake,Single Family,3.0,2.0,2042.0,8276.0,1979.0,450000.0
Salt Lake,Condo,2.0,1.0,1074.0,436.0,1999.0,306900.0
Salt Lake,Single Family,3.0,1.0,1686.0,3049.0,1922.0,399780.0
Salt Lake,Single Family,3.0,3.0,2343.0,4792.0,2004.0,489900.0
Iron,Single Family,4.0,3.0,2362.0,11326.0,1997.0,400000.0
Wasatch,Single Family,5.0,2.0,4067.0,9148.0,2018.0,2250000.0
Salt Lake,Single Family,5.0,2.5,2948.0,7405.0,1958.0,895000.0
Utah,Condo,3.0,2.0,1444.0,1307.0,2008.0,354900.0
Salt Lake,Single Family,4.0,3.0,3663.0,8276.0,2024.0,664990.0
Salt Lake,Condo,3.0,2.0,1426.0,4356.0,1977.0,399000.0
Washington,Single Family,4.0,2.5,2479.0,3920.0,2003.0,685000.0
Salt Lake,Single Family,5.0,3.5,6034.0,7841.0,2008.0,2250000.0
Wasatch,Single Family,6.0,4.0,4775.0,13939.0,2015.0,1350000.0
Uintah,Single Family,5.0,2.5,3300.0,409900.0,2006.0,690000.0
Iron,Single Family,7.0,3.5,4638.0,29621.0,1994.0,675900.0
Salt Lake,Single Family,4.0,1.0,1352.0,1742.0,1925.0,479000.0
Davis,Single Family,3.0,2.5,1649.0,3049.0,2016.0,485000.0
Weber,Single Family,2.0,1.0,870.0,6098.0,1948.0,328500.0
Grand,Single Family,3.0,2.0,1737.0,7841.0,1976.0,509000.0
Washington,Single Family,5.0,3.5,2713.0,217800.0,2022.0,1000000.0
Weber,Single Family,6.0,3.5,3730.0,10019.0,2022.0,875000.0
Salt Lake,Single Family,4.0,3.5,2440.0,3485.0,2017.0,515000.0
Salt Lake,Single Family,4.0,2.0,3941.0,5227.0,2024.0,754021.0
Weber,Single Family,3.0,2.0,1359.0,6970.0,1997.0,450000.0
Iron,Single Family,3.0,2.0,1609.0,10890.0,2024.0,415000.0
Davis,Single Family,4.0,1.0,1629.0,8276.0,1955.0,449000.0
Wasatch,Condo,2.0,2.0,1277.0,1307.0,2021.0,895000.0
Salt Lake,Single Family,5.0,3.5,4279.0,8712.0,2014.0,1895000.0
Weber,Single Family,5.0,2.0,3306.0,11761.0,1998.0,625000.0
Tooele,Single Family,5.0,3.0,2911.0,8276.0,2017.0,535000.0
Salt Lake,Single Family,3.0,1.0,1750.0,3049.0,1924.0,519900.0
Washington,Single Family,4.0,3.5,2601.0,9583.0,2021.0,998900.0
Weber,Single Family,3.0,1.0,943.0,7405.0,1959.0,342000.0
Washington,Single Family,4.0,3.0,2448.0,4356.0,2021.0,880000.0
Weber,Townhouse,3.0,2.5,1368.0,1307.0,2012.0,320000.0
Cache,Townhouse,3.0,2.5,1525.0,871.0,2020.0,349900.0
Salt Lake,Townhouse,2.0,2.0,1206.0,436.0,2003.0,352000.0
Davis,Townhouse,3.0,2.5,1497.0,871.0,2024.0,399000.0
Salt Lake,Single Family,2.0,1.0,858.0,8712.0,1942.0,389900.0
Tooele,Single Family,5.0,3.0,3034.0,6098.0,2005.0,510000.0
Davis,Single Family,4.0,2.5,3303.0,10890.0,1994.0,639000.0
Salt Lake,Townhouse,3.0,2.5,2204.0,1307.0,2017.0,475000.0
Tooele,Townhouse,3.0,2.0,1416.0,436.0,2021.0,369900.0
Salt Lake,Single Family,6.0,3.0,2494.0,5663.0,1948.0,850000.0
Salt Lake,Condo,3.0,1.0,3468.0,436.0,2001.0,1200000.0
Salt Lake,Townhouse,3.0,2.5,2321.0,1307.0,2017.0,472000.0
Utah,Townhouse,2.0,1.0,2104.0,1307.0,2024.0,399000.0
Salt Lake,Townhouse,4.0,2.5,1829.0,871.0,1996.0,350000.0
Salt Lake,Single Family,2.0,1.0,1664.0,8712.0,1953.0,500000.0
Tooele,Townhouse,3.0,2.0,1399.0,871.0,2024.0,346990.0
Washington,Single Family,4.0,3.5,3538.0,11761.0,2006.0,929990.0
Salt Lake,Townhouse,3.0,2.5,2648.0,436.0,1984.0,439900.0
Salt Lake,Condo,2.0,1.0,860.0,436.0,1989.0,310000.0
Cache,Single Family,3.0,1.0,2716.0,130680.0,2003.0,699999.0
Utah,Single Family,6.0,3.5,5239.0,9148.0,2007.0,1100000.0
Utah,Single Family,4.0,1.0,2418.0,9148.0,1928.0,399000.0
Weber,Single Family,5.0,3.0,2706.0,10890.0,1996.0,495000.0
Salt Lake,Single Family,3.0,2.5,2070.0,4356.0,1901.0,672500.0
Salt Lake,Condo,1.0,1.0,756.0,436.0,1971.0,300000.0
Cache,Condo,2.0,2.0,1703.0,3485.0,2007.0,448800.0
Salt Lake,Single Family,5.0,3.5,3400.0,3485.0,2020.0,649900.0
Utah,Single Family,5.0,3.0,4445.0,9148.0,2024.0,799900.0
Utah,Single Family,4.0,2.0,1897.0,7841.0,1977.0,470000.0
Salt Lake,Single Family,3.0,2.5,2445.0,3485.0,2016.0,544900.0
Utah,Single Family,4.0,2.5,4895.0,10890.0,2024.0,915000.0
Wasatch,Single Family,5.0,4.5,3716.0,13939.0,2020.0,1550000.0
Salt Lake,Single Family,5.0,3.0,3413.0,7841.0,2018.0,690000.0
Weber,Single Family,3.0,2.0,1880.0,10019.0,1887.0,399000.0
Salt Lake,Single Family,4.0,1.0,1872.0,12197.0,1963.0,610000.0
Washington,Single Family,4.0,4.5,4581.0,887317.0,2009.0,1589000.0
Davis,Single Family,6.0,3.0,3768.0,14810.0,2005.0,700000.0
Washington,Single Family,4.0,3.0,3532.0,18731.0,2017.0,1250000.0
Salt Lake,Single Family,4.0,3.0,3743.0,5227.0,2024.0,695891.0
Salt Lake,Single Family,5.0,4.0,3290.0,6970.0,2023.0,774900.0
Cache,Single Family,5.0,2.5,2015.0,10454.0,1978.0,419900.0
Washington,Single Family,4.0,2.5,2891.0,15246.0,2018.0,1275000.0
Utah,Single Family,3.0,2.5,3426.0,6970.0,2024.0,842900.0
Salt Lake,Condo,2.0,2.0,941.0,436.0,2001.0,325000.0
Washington,Single Family,4.0,2.0,2396.0,6970.0,1973.0,379000.0
Weber,Single Family,3.0,3.0,5554.0,16988.0,2024.0,1065000.0
Utah,Condo,3.0,2.0,1090.0,1307.0,1997.0,352000.0
Salt Lake,Single Family,4.0,1.5,2783.0,8712.0,1937.0,999999.0
Washington,Single Family,4.0,2.5,2729.0,15246.0,2018.0,1275000.0
Davis,Single Family,6.0,2.0,3622.0,11761.0,1986.0,569000.0
Rich,Single Family,7.0,2.0,3610.0,24394.0,1983.0,3500000.0
Washington,Townhouse,3.0,2.0,1542.0,2614.0,1991.0,349900.0
Washington,Single Family,3.0,2.0,1748.0,2614.0,1993.0,414900.0
Utah,Townhouse,3.0,2.5,1448.0,871.0,2023.0,390000.0
Salt Lake,Condo,2.0,1.0,810.0,436.0,1983.0,310000.0
Washington,Single Family,2.0,2.0,1331.0,3485.0,1999.0,405000.0
Summit,Single Family,4.0,4.0,2748.0,1875.0,1999.0,5250000.0
Utah,Single Family,4.0,3.0,4161.0,10454.0,2024.0,759900.0
Utah,Condo,3.0,2.0,1224.0,1307.0,1998.0,373000.0
Juab,Single Family,3.0,1.0,1631.0,23087.0,1898.0,380000.0
Washington,Single Family,3.0,2.5,1862.0,4356.0,2023.0,484990.0
Salt Lake,Condo,3.0,1.0,1120.0,436.0,1975.0,317700.0
Summit,Condo,3.0,2.0,1318.0,1307.0,2006.0,799000.0
Salt Lake,Single Family,4.0,1.0,2282.0,10890.0,1942.0,949900.0
Utah,Condo,3.0,1.0,966.0,1307.0,1995.0,299900.0
Utah,Single Family,4.0,3.0,4145.0,7841.0,2024.0,664900.0
Davis,Single Family,4.0,2.5,3111.0,8276.0,1962.0,598000.0
Salt Lake,Single Family,5.0,2.0,3504.0,6098.0,2012.0,749500.0
Salt Lake,Single Family,4.0,1.0,1928.0,6970.0,1948.0,530000.0
Salt Lake,Single Family,3.0,2.0,2111.0,7405.0,1942.0,600000.0
Salt Lake,Single Family,4.0,2.0,1764.0,7405.0,1975.0,418000.0
Salt Lake,Single Family,4.0,1.0,1764.0,7405.0,1975.0,418000.0
Weber,Single Family,2.0,1.0,1298.0,8712.0,1912.0,149900.0
Salt Lake,Single Family,4.0,4.0,3403.0,8712.0,1960.0,1349000.0
Salt Lake,Single Family,3.0,1.5,3050.0,4356.0,2001.0,565000.0
Washington,Single Family,3.0,2.0,1513.0,7841.0,1998.0,439000.0
Salt Lake,Condo,2.0,1.0,1200.0,436.0,1907.0,550000.0
Salt Lake,Single Family,3.0,1.0,1631.0,7405.0,1925.0,550000.0
Weber,Single Family,5.0,2.5,3609.0,16553.0,2007.0,750000.0
Sevier,Single Family,3.0,2.5,1918.0,30056.0,1996.0,369900.0
Salt Lake,Single Family,3.0,2.5,2218.0,7841.0,1993.0,549999.0
Davis,Single Family,4.0,1.5,2520.0,10019.0,1958.0,460000.0
Utah,Single Family,4.0,2.0,1872.0,8276.0,1973.0,395000.0
Utah,Single Family,3.0,2.0,1918.0,13504.0,1998.0,505000.0
Utah,Single Family,3.0,2.5,2883.0,4792.0,2018.0,625000.0
Weber,Single Family,5.0,3.0,2596.0,8712.0,2004.0,525000.0
Cache,Single Family,3.0,2.5,1247.0,3485.0,1996.0,319900.0
Iron,Townhouse,4.0,3.0,2028.0,5663.0,2006.0,399900.0
Salt Lake,Single Family,3.0,2.5,2380.0,8276.0,2003.0,539900.0
Salt Lake,Townhouse,3.0,2.5,1250.0,436.0,1998.0,347000.0
Salt Lake,Single Family,3.0,1.0,1444.0,7405.0,1956.0,380000.0
Salt Lake,Townhouse,3.0,2.5,1785.0,2178.0,2024.0,413940.0
Summit,Single Family,4.0,2.5,2486.0,11326.0,1994.0,1750000.0
Utah,Single Family,3.0,2.0,2128.0,12632.0,2000.0,472999.0
