Actual,Predicted
2900000,1418734.324097603
619990,482421.9925866826
515775,584152.7488398324
899000,1230168.459032618
685000,731156.3496104764
415000,410787.06905172236
1750000,1422969.2378402096
489999,577047.5050384712
575000,656527.5116465525
345000,389271.29392689595
339900,471142.9009571023
760000,807089.3534933889
375000,404254.09331252467
629990,589946.750892901
725000,694468.4670013764
209900,350943.2169010711
690000,663563.663569772
365000,453757.8817155899
340000,398112.3420979934
869000,778093.3312867567
359500,378445.9970534982
1690000,1876356.90765581
325000,415576.85702972923
729300,621694.347537096
730581,808993.1773856356
650000,417590.56887979235
449900,398941.40214700706
364990,345003.5442037478
570000,602327.0454478795
559000,601249.5281129598
1300000,1052578.615652881
649000,840269.2870063584
367000,447749.9961287234
359000,375658.9180401806
185000,206854.60051488547
210000,213797.67598821747
400000,349003.1087117563
525000,590871.4162934035
489900,511810.7322274874
505000,498487.7316219346
789900,932885.4285993781
239000,259028.7815975802
325000,334280.63386158133
234990,337415.2787779979
624900,694946.219080348
349900,386385.8620548331
479900,519632.90885306406
310000,406044.0171016289
479960,634249.359007389
1550000,1036595.9106368262
424900,466226.8317586549
530000,562755.8527063564
434900,446728.61259140144
759000,699645.6512816629
630000,658230.476795619
269900,322980.50602445443
555000,593992.5548616948
1499900,1539706.903512325
725000,571008.6595489922
450000,558048.1334127524
865000,749799.8499906386
445000,572123.6541103623
399900,411013.4509911742
220000,226967.16481814778
645000,546966.3335709644
550000,563301.2387035803
875000,1133406.8775591876
289000,268101.1691819432
5276749,4145153.956153953
443000,539610.3397396089
697000,420431.3162765131
530000,476951.5647803147
649999,564288.9790935513
649900,733333.3816701595
345888,360814.88298444793
1400000,789716.6275857888
769000,617497.8128032384
427700,416466.9728875806
758000,630556.391141969
295000,325667.0421826505
849900,1257114.000408784
669500,538952.6139598732
664800,604528.4223471291
749000,704501.6167469007
349900,279771.51280812616
359000,453753.51560090063
600000,618151.7564637886
600000,619588.2317641592
329900,321976.0280232685
270000,327422.82936916203
339000,315514.77012240904
270000,319662.3221616465
690000,734559.1876717781
699900,628916.2087985841
419900,440246.6885978376
325000,279686.79163930623
265000,309643.071934883
499999,561931.37279044
799000,651428.3809264655
315000,301234.9403513925
455000,518577.598000164
579000,537713.4099842466
439000,484614.53406262887
485000,532152.7346851474
687487,639856.8230487151
635000,684498.672747758
574900,588599.964584669
429900,350470.1667939317
589000,478206.8753296722
706626,532780.3674239053
998000,749007.7527382789
369000,441333.81212974654
799900,748801.21248451
749800,638924.4235817792
849950,765695.2298751755
575000,626448.8059681009
774500,793431.1250436349
499900,460802.11586825375
510000,538027.9224593922
292500,695225.6029309905
1650000,1009802.8262824244
1145000,989662.720355621
659000,663098.5090044407
489900,486500.52133654925
635000,574692.210275148
409999,436917.6391014111
275000,352746.9939326553
291990,297757.17825533956
1875000,1558354.1380104204
695900,820327.4278506946
349900,324632.48944214295
475000,410067.91628009814
520000,578776.4997323289
639900,735912.9799267821
339990,590995.8719756645
1995000,1258348.7176529826
439900,558535.7213175506
425000,610844.2434439708
699999,846118.54283782
549900,711572.7490034485
345000,334293.17754951597
835047,941371.0360661813
529999,680797.058792682
429900,497195.9367672867
1450000,1514866.2224942783
425000,479305.19204900553
599950,600192.5341569711
524900,452672.16301469353
459900,506062.79986652266
1048000,1072326.5815895859
314000,368609.54693519097
629900,826533.5243151605
929900,1195300.6931983007
445000,498348.22648241144
874000,1062494.3123965238
450000,548316.5903005706
329000,280309.92046421196
474990,523285.2846073706
789000,597754.7927349462
795000,536317.9471606606
400000,514043.8073534174
548900,616024.5520779247
400000,622668.8110702072
449900,490276.7756780868
415000,427190.8965888905
1000000,866962.7171617969
600000,574710.249891476
729000,967079.8727315903
310000,331398.0510481126
524990,522204.0794418719
660000,689982.926259363
625000,926693.9788067726
409000,508889.47569242795
669900,713961.6378562263
335000,349519.9988504412
589000,571417.927380393
2350000,621494.9932653124
429000,419762.710865541
1450000,1001459.9683925298
1060000,1321442.150241319
524900,525469.964634825
520000,528331.2099090992
769900,690029.1127536502
5950000,3327330.8835640494
635000,630643.3335165227
495000,331434.222529198
579000,677472.9199876023
354000,382595.90101036197
379900,361873.1041802396
469900,453062.05537815136
565900,633667.6805895794
464900,455103.88001522847
2150000,1643312.8992057522
1495000,1374275.7062504657
650000,646828.9678210511
670000,671292.3306334036
504999,506165.567819658
389000,439533.6287210499
619900,729325.7807987203
1095000,1021700.1791898902
515000,510054.8944845465
455000,457011.8704685301
365000,371767.11608256097
1215000,1636434.3232747489
749900,787563.373665844
199999,230265.4443260861
239000,298859.48486457433
199900,273025.977784031
310000,305490.0906447959
390000,480047.44466410653
499900,513087.76666651707
849000,620198.1233865647
525000,671946.8224358824
640000,542210.7472720998
580000,642428.1816229998
729900,791785.0081192245
429990,479789.03082208853
528849,500455.36804676545
495000,502053.37172127265
441990,590382.0020256169
554900,552008.1691952455
575000,659101.8300242702
450000,636777.8167440325
519900,778618.297116034
825000,1906353.7985186565
212500,252763.85811159547
699500,834206.5453655226
620000,690082.6386647548
589000,574579.2925985203
580000,501913.14159630367
10300000,7072356.268087279
481000,520932.0984002121
675000,568951.9829038485
760000,552508.1543954231
689900,614057.2954663461
390000,444054.0536807497
539990,606483.5243471254
418000,443966.67545297614
350000,444470.9549326329
322500,323386.63707025937
389900,391353.7188061903
485000,491318.0639677069
1100000,1845842.7429833284
385000,390305.9219676908
459900,593336.1072506387
249900,258942.70749724528
795000,706382.3253344452
709000,580852.0749647057
539900,834392.626250014
539000,525274.6064891377
1015250,1048576.1963550115
1299000,880610.1602967284
419900,574756.2349266742
432000,343204.255301608
505000,558576.1749438957
848900,758113.3618205911
460000,434405.0058631087
480000,403668.50882659876
750000,887448.2295931731
514900,593543.247619206
615000,584479.3115021356
464900,447762.5923084488
1385000,2271872.3088989994
1695000,1292343.5278124893
999900,1061265.7785195922
499900,589938.7638269113
650000,693632.1069914395
369900,392326.75827275746
550000,547149.0643069101
699000,452846.5493403909
499900,522765.3187342347
365000,330367.6322721251
450000,441598.2405512977
340000,351484.44838869973
500000,528331.2099090992
675000,687376.7870254641
327500,358802.00345090916
795000,933417.3651402374
399900,373439.74352535134
535000,492208.2970967062
269900,278087.59021159995
934900,1137322.9699514918
450000,540326.5581775006
729000,659444.8265246688
614900,609353.9240502092
524900,556852.6986014629
575000,479909.61732811714
1569900,1028697.3484707588
465000,515980.8653273319
550000,611823.5407263604
417500,426760.6480102504
999000,1371884.5166455763
2000000,2243138.636718593
419990,475355.0638815001
549900,698382.5532706578
425000,477094.33783650934
424900,467440.973374657
1199900,1221892.1506807674
495000,524662.5565331585
699900,661176.8421938058
495000,456091.00752633845
699900,628799.3054000487
769900,1348704.5053201064
619000,586996.5655380592
514700,452959.21907196677
219000,230233.1165137929
579000,603240.9091367436
399999,453910.8477125464
589900,662917.5829337168
715000,808871.3450891625
195000,218073.91193354898
459900,474895.2599106262
599900,535265.2616590082
439990,591525.5453532814
475000,409000.9961127208
316900,347084.24302928156
1600000,1475992.0896218945
667300,655058.2394664561
410000,389349.764256463
413000,402550.4792692414
466506,471515.6225720791
549900,544398.8059847166
2000000,1741775.3279870714
600000,662133.4421294294
865000,875452.8491723398
360000,348922.4652353052
335000,366335.1004404266
895000,835078.4748496977
919000,1537320.0605951839
509900,590007.1912671393
358900,414028.8845608124
179000,263243.62824764545
1100000,979860.0423669133
375000,404176.9746529752
580000,565340.6585269109
935000,786653.5591770872
359900,418537.2196312775
825000,723004.8645503946
539900,527378.0657990321
730000,769317.4525726216
425000,384265.73488956946
420000,366601.02636594075
479900,525847.6413593559
649000,650867.6834013357
319900,340086.9683091447
790000,925977.2691613984
405950,396487.6609344667
330000,323434.78042505565
259999,318470.94526727183
720000,622918.1368159611
354900,449391.38941597514
2500000,793916.9024758539
480000,493842.88052649447
729700,698654.5735949806
819000,629499.3648456566
439000,270581.03818248655
383000,388976.5910837755
415000,455058.62168289395
429000,419836.9400111256
529900,617085.9351965508
759000,606622.9881645279
190000,226874.41285853618
420000,529502.1885578745
950000,638351.186798984
549900,601513.3095884335
2895000,5100962.707000323
799000,1598192.8208347321
799000,863224.5794242871
1650000,1636365.6998294604
205000,214827.15989781223
669900,646085.5392548122
364990,345003.5442037478
1599000,1334894.3770353985
1026900,1056635.7899238197
875000,878570.7200725452
499000,509498.4189316104
699500,598293.0524102907
409000,449683.8455156298
998000,1168926.2634486957
542610,679345.9907665029
474900,523745.19011728634
775000,672525.9742400043
834900,1181632.6516292922
995000,1557343.0458627224
624900,588160.8477225797
975000,1199260.502884775
617500,672479.9764630981
499900,432562.0884021456
295000,385521.65104216675
544900,490191.11314577714
2995000,3333880.2142961007
439000,386286.095825304
415000,380486.20608198724
1698900,1749603.641251437
309990,326363.21029519127
562000,569176.4727078059
2875000,3707793.8586871563
260000,519191.54345823836
867900,1334710.2536401278
459000,550109.1595509881
1495000,1609814.1248901892
579500,543128.4132877726
569900,547342.4585673161
354500,462294.029313276
344990,343251.5863813109
439950,566884.8890282493
359900,356149.84178887564
225000,326131.7989176109
795900,677545.6886928771
1600000,2155074.4070051196
500000,501484.75523929374
825000,1322735.2356017232
525000,640159.8916248537
1350000,1371880.655879828
4750000,5462436.536840693
690000,558239.1731531254
329000,327321.3492369325
599900,674494.6688954046
299900,1216904.7349623507
760000,587680.439508679
779900,1291929.7915825744
1100000,1012057.5252437837
538900,626136.6081137694
750000,662801.1889456754
610000,558534.2739844604
524900,553713.1793526148
350000,381428.83837410156
650000,706630.2709276741
409000,397691.11053033895
865000,863294.2438282633
535000,551017.155707135
500000,499566.2292880928
540000,616183.3317383055
397000,501014.1584380509
427500,406110.12246346043
345000,352866.47428501444
659900,580631.5302216427
5250000,3819912.008643105
500000,656035.6930223219
599000,577092.3327729735
471900,510028.31695458584
469900,617722.2964720173
475000,498567.02408569923
440000,485694.776654545
487500,552418.922367358
1200000,988228.9869337993
697000,842259.2013105445
389000,410993.6977201325
199000,224398.43928762528
439000,519479.6094022365
469990,450156.16230981203
489900,423503.1135961824
409999,402691.26832637977
509900,465616.03069853864
899900,1076553.667764128
1100000,831064.7236904035
375000,393534.49333576194
984900,712658.2839277353
420000,544184.3764833596
497500,534999.8724510696
479900,537560.4804174675
414900,546653.7347164298
774000,534664.9933132813
449900,481157.8379812549
429990,492060.87299404806
549900,518810.4248761296
890000,936563.8232020371
639000,643707.649384741
389900,331074.9589495893
379000,431487.7169849026
501900,452442.9716833364
822518,1862436.786457674
188000,222058.07795657188
600000,862769.8794326243
484900,455103.88001522847
793000,1028173.5396671676
1499000,1714046.2887220744
358000,392214.7857637082
530000,575479.497067145
675000,632277.8274622988
439900,441458.3744613624
315000,363647.0476434356
939000,823509.4281377017
948900,1112504.8208398896
875000,578876.9240277928
295000,436151.1095895654
319000,280648.91144429636
800000,682994.3796210529
949900,843926.5228855968
419900,500751.32471971214
190000,305535.7187045048
765000,800030.7071432103
350000,383574.5366662861
405000,415013.03549781884
694900,1169701.8132205117
657900,785611.6489376489
349500,355092.3830108995
465000,502484.04763402406
799000,1055121.563518448
460953,470487.64816959825
1575000,1809668.8477578405
390000,334352.0525261488
204000,221052.01213450005
1200000,1687307.3544568163
368999,409829.3102486311
825000,926720.3633727265
949900,1204986.5060330883
574900,541092.3083665448
624500,497824.96304945945
618000,516416.5089446248
649000,585705.1741183446
379900,388246.2303843623
199900,287100.963785527
584900,634489.3153269246
670685,712874.6197880604
437500,466725.36852201686
525000,497899.3339397766
718000,698568.9129390535
440000,483981.00101212744
695000,615500.3809379624
